Gid,SE_T025_008
1400000US36029001900,0.44
1400000US06001430700,1.5
1400000US34031175701,1.35
1400000US08069001902,2.51
1400000US06037297500,1.8
1400000US08035014006,0.99
1400000US04013422221,2.33
1400000US04013422220,2.34
1400000US22033003400,0
1400000US04013422222,0.28
1400000US22073010700,0
1400000US51165011500,5.18
1400000US72149720502,0
1400000US13051002000,0.44
1400000US12095012304,0.19
1400000US12095012305,0
1400000US12095012306,0.18
1400000US12095012307,0.12
1400000US17011965500,0.33
1400000US35041000200,0.86
1400000US12095012303,0
1400000US27061480100,0.15
1400000US08031000102,1.72
1400000US39023001400,0
1400000US17001000900,0.38
1400000US55025001605,6.11
1400000US42001031102,0.77
1400000US42001031101,1.0
1400000US48231960900,0.09
1400000US24510080101,0.74
1400000US24510080102,0
1400000US12099007839,0.65
1400000US24005404600,1.95
1400000US26065004402,20.37
1400000US04013116100,0
1400000US18097320600,3.44
1400000US08069001606,4.67
1400000US48041000400,0.84
1400000US42069112500,0
1400000US17143003402,0.34
1400000US08069001605,4.15
1400000US17143003401,2.1
1400000US37083930400,0
1400000US26163539400,0.8
1400000US72137121802,0.59
1400000US11001006600,9.11
1400000US26021000600,0
1400000US13299950900,0.32
1400000US53035091800,0.65
1400000US08069001602,2.55
1400000US36081073900,5.04
1400000US42069110900,0
1400000US08069001601,0.41
1400000US26161412700,2.98
1400000US49029970100,1.1
1400000US42043022100,0.4
1400000US13115001300,0
1400000US18097355400,0
1400000US21037050400,2.11
1400000US11001004300,4.79
1400000US29095014114,1.4
1400000US29095014111,0.36
1400000US29073960200,1.19
1400000US29095014112,1.04
1400000US31109002701,0.73
1400000US31109002702,1.44
1400000US42101035100,1.23
1400000US27137003600,0
1400000US06037604002,0
1400000US39061024800,3.14
1400000US01073011804,0.96
1400000US18095011900,0
1400000US19153004400,0
1400000US06113011300,1.25
1400000US45011970500,0.11
1400000US42123971200,0
1400000US36071013900,2.8
1400000US48113001900,4.89
1400000US51017920100,0
1400000US06029000101,0.43
1400000US12015020700,0.36
1400000US41011000200,0
1400000US06029000102,0.73
1400000US51810045200,1.95
1400000US24031703207,1.45
1400000US35005000400,0
1400000US42101020600,3.64
1400000US36059414201,0.35
1400000US26159010900,1.55
1400000US36059414202,0.59
1400000US72145560801,2.19
1400000US42029303801,4.08
1400000US26163522000,0
1400000US39155920800,0
1400000US17051950500,0
1400000US48181000901,1.39
1400000US37183051200,5.58
1400000US18089042100,0
1400000US48201422000,4.3
1400000US06037463800,6.27
1400000US22021000300,0
1400000US12086005502,0.49
1400000US29189221800,0
1400000US06059011102,2.09
1400000US36047038200,0.57
1400000US45045003008,1.87
1400000US06059011101,0.64
1400000US12009064302,0.7
1400000US48121021749,3.95
1400000US12009064301,0.24
1400000US55021970600,0.52
1400000US06055200601,1.16
1400000US48441011000,0
1400000US06055200602,2.01
1400000US34003061100,1.71
1400000US48201324100,0
1400000US72031050901,1.58
1400000US25027753200,0
1400000US12023110400,0
1400000US28015950200,0.11
1400000US24031703201,4.86
1400000US25009251200,1.12
1400000US06001451501,7.44
1400000US06001451503,2.65
1400000US06001451505,6.57
1400000US06001451504,4.32
1400000US06001451506,5.87
1400000US48061011000,0.33
1400000US12099007407,1.3
1400000US13245000100,1.87
1400000US17021958100,0.1
1400000US36059408000,0.98
1400000US06067009501,0.11
1400000US08041003307,0.92
1400000US49035113409,0.33
1400000US49035113408,0
1400000US49035102701,0.29
1400000US29189216000,2.46
1400000US49035113407,0.82
1400000US49035113406,0
1400000US18061060500,0.05
1400000US17043844901,0.62
1400000US37047930300,0.73
1400000US36103123301,0.48
1400000US06075012601,1.54
1400000US36103123302,0
1400000US39095010002,0.27
1400000US26049000800,0.88
1400000US39095010001,0.51
1400000US06037219800,0
1400000US37051002700,0.5
1400000US13133950303,0
1400000US12105011100,0
1400000US13133950301,1.43
1400000US18093951200,0.41
1400000US37001021102,0.82
1400000US36081059900,0
1400000US36059301700,2.43
1400000US36117020301,0.31
1400000US36117020302,0.39
1400000US24029950500,2.11
1400000US27005450400,1.21
